camNum	frameNum	sysClock	buffer
0	777	25847	1
2	776	25877	1
0	778	25880	1
2	777	25909	1
0	779	25914	1
0	780	25947	1
2	778	25942	1
0	781	25980	1
2	779	25989	1
0	782	26014	1
2	780	26021	1
0	783	26047	1
2	781	26053	1
0	784	26081	1
2	782	26085	1
0	785	26114	1
2	783	26118	1
0	786	26150	1
2	784	26151	1
2	785	26182	1
0	787	26181	1
2	786	26214	1
0	788	26216	1
2	787	26247	1
0	789	26250	1
2	788	26279	1
0	790	26284	1
0	791	26316	1
2	789	26310	1
0	792	26349	1
2	790	26357	1
0	793	26381	1
2	791	26389	1
0	794	26414	1
2	792	26421	1
0	795	26447	1
2	793	26453	1
0	796	26481	1
2	794	26485	1
0	797	26514	1
2	795	26517	1
0	798	26547	1
2	796	26549	1
2	797	26581	1
0	799	26581	1
2	798	26613	1
0	800	26615	1
2	799	26645	1
0	801	26648	1
2	800	26679	1
0	802	26684	1
0	803	26716	1
2	801	26710	1
0	804	26748	1
2	802	26757	1
0	805	26781	1
2	803	26789	1
0	806	26814	1
2	804	26821	1
0	807	26848	1
2	805	26853	1
0	808	26881	1
2	806	26885	1
0	809	26915	1
2	807	26917	1
0	810	26948	1
2	808	26949	1
2	809	26981	1
0	811	26981	1
2	810	27013	1
0	812	27015	1
2	811	27046	1
0	813	27049	1
0	814	27082	1
2	812	27077	1
0	815	27114	1
2	813	27125	1
0	816	27148	1
2	814	27158	1
0	817	27181	1
2	815	27189	1
0	818	27215	1
2	816	27221	1
0	819	27248	1
2	817	27253	1
0	820	27282	1
2	818	27286	1
0	821	27315	1
2	819	27318	1
2	820	27349	1
0	822	27348	1
2	821	27382	1
0	823	27383	1
2	822	27413	1
0	824	27415	1
2	823	27445	1
0	825	27448	1
0	826	27482	1
2	824	27477	1
0	827	27515	1
2	825	27525	1
0	828	27548	1
2	826	27557	1
0	829	27581	1
2	827	27589	1
0	830	27615	1
2	828	27621	1
0	831	27648	1
2	829	27653	1
0	832	27682	1
2	830	27686	1
0	833	27715	1
2	831	27718	1
2	832	27749	1
0	834	27748	1
2	833	27782	1
0	835	27782	1
2	834	27813	1
0	836	27815	1
0	837	27848	1
2	835	27845	1
0	838	27882	1
2	836	27893	1
0	839	27918	1
2	837	27927	1
0	840	27950	1
2	838	27958	1
0	841	27982	1
2	839	27989	1
0	842	28015	1
2	840	28021	1
0	843	28048	1
2	841	28053	1
0	844	28082	1
2	842	28086	1
0	845	28115	1
2	843	28117	1
2	844	28149	1
0	846	28148	1
2	845	28181	1
0	847	28182	1
0	848	28215	1
2	846	28213	1
0	849	28248	1
2	847	28261	1
0	850	28282	1
2	848	28293	1
0	851	28315	1
2	849	28325	1
0	852	28349	1
2	850	28357	1
0	853	28382	1
2	851	28389	1
0	854	28415	1
2	852	28421	1
0	855	28449	1
2	853	28453	1
0	856	28482	1
2	854	28485	1
0	857	28515	1
2	855	28517	1
2	856	28550	1
0	858	28550	1
2	857	28581	1
0	859	28582	1
0	860	28617	1
2	858	28614	1
0	861	28650	1
2	859	28661	1
0	862	28683	1
2	860	28694	1
0	863	28716	1
2	861	28726	1
0	864	28750	1
2	862	28757	1
0	865	28782	1
2	863	28789	1
0	866	28816	1
2	864	28821	1
0	867	28849	1
2	865	28853	1
0	868	28883	1
2	866	28886	1
0	869	28915	1
2	867	28917	1
2	868	28949	1
0	870	28949	1
0	871	28982	1
2	869	28981	1
0	872	29016	1
2	870	29030	1
0	873	29050	1
2	871	29062	1
0	874	29083	1
2	872	29094	1
0	875	29116	1
2	873	29125	1
0	876	29149	1
2	874	29157	1
0	877	29183	1
2	875	29189	1
0	878	29217	1
2	876	29222	1
2	877	29254	1
0	879	29249	1
0	880	29287	1
2	878	29287	1
2	879	29319	1
0	881	29318	1
2	880	29351	1
0	882	29352	1
0	883	29384	1
2	881	29382	1
0	884	29416	1
2	882	29429	1
0	885	29449	1
2	883	29461	1
0	886	29483	1
2	884	29493	1
0	887	29519	1
2	885	29526	1
0	888	29550	1
2	886	29558	1
0	889	29582	1
2	887	29589	1
0	890	29616	1
2	888	29621	1
0	891	29649	1
2	889	29653	1
0	892	29683	1
2	890	29685	1
0	893	29716	1
2	891	29717	1
0	894	29749	1
2	892	29750	1
0	895	29783	1
2	893	29797	1
0	896	29816	1
2	894	29829	1
0	897	29850	1
2	895	29861	1
0	898	29883	1
2	896	29893	1
0	899	29916	1
2	897	29925	1
0	900	29950	1
2	898	29957	1
0	901	29983	1
2	899	29990	1
0	902	30017	1
2	900	30022	1
0	903	30052	1
2	901	30054	1
0	904	30084	1
2	902	30086	1
2	903	30117	1
0	905	30116	1
0	906	30150	1
2	904	30149	1
0	907	30185	1
2	905	30197	1
0	908	30216	1
2	906	30230	1
0	909	30250	1
2	907	30261	1
0	910	30283	1
2	908	30293	1
0	911	30317	1
2	909	30326	1
0	912	30352	1
2	910	30359	1
0	913	30384	1
2	911	30390	1
0	914	30418	1
2	912	30422	1
0	915	30450	1
2	913	30453	1
0	916	30483	1
2	914	30486	1
0	917	30517	1
2	915	30517	1
0	918	30550	1
2	916	30565	1
0	919	30583	1
2	917	30597	1
0	920	30616	1
2	918	30629	1
0	921	30650	1
2	919	30661	1
0	922	30684	1
2	920	30693	1
0	923	30717	1
2	921	30726	1
0	924	30751	1
2	922	30758	1
0	925	30784	1
2	923	30790	1
0	926	30817	1
2	924	30821	1
0	927	30850	1
2	925	30854	1
0	928	30883	1
2	926	30885	1
0	929	30917	1
2	927	30933	1
0	930	30950	1
2	928	30965	1
0	931	30983	1
2	929	30997	1
0	932	31018	1
2	930	31030	1
0	933	31052	1
2	931	31062	1
0	934	31085	1
2	932	31094	1
0	935	31117	1
2	933	31125	1
0	936	31150	1
2	934	31157	1
0	937	31184	1
2	935	31190	1
0	938	31218	1
2	936	31222	1
0	939	31252	1
2	937	31254	1
0	940	31284	1
2	938	31286	1
0	941	31317	1
2	939	31334	1
0	942	31353	1
2	940	31366	1
0	943	31387	1
2	941	31399	1
0	944	31419	1
2	942	31430	1
0	945	31454	1
2	943	31463	1
0	946	31487	1
2	944	31494	1
0	947	31518	1
2	945	31526	1
0	948	31551	1
2	946	31558	1
0	949	31584	1
2	947	31589	1
0	950	31617	1
2	948	31621	1
0	951	31650	1
2	949	31653	1
0	952	31684	1
2	950	31701	1
0	953	31717	1
2	951	31734	1
0	954	31754	1
2	952	31767	1
0	955	31787	1
2	953	31798	1
0	956	31819	1
2	954	31830	1
0	957	31850	1
2	955	31862	1
0	958	31884	1
2	956	31894	1
0	959	31917	1
2	957	31925	1
0	960	31950	1
2	958	31957	1
0	961	31984	1
2	959	31989	1
0	962	32017	1
2	960	32021	1
0	963	32051	1
2	961	32053	1
0	964	32084	1
2	962	32102	1
0	965	32118	1
2	963	32134	1
0	966	32152	1
2	964	32166	1
0	967	32185	1
2	965	32198	1
0	968	32219	1
2	966	32231	1
0	969	32254	1
2	967	32262	1
0	970	32286	1
2	968	32293	1
0	971	32317	1
2	969	32325	1
0	972	32351	1
2	970	32357	1
0	973	32385	1
2	971	32390	1
0	974	32421	1
2	972	32423	1
0	975	32454	1
2	973	32470	1
0	976	32488	1
2	974	32503	1
0	977	32519	1
2	975	32535	1
0	978	32554	1
2	976	32567	1
0	979	32588	1
2	977	32599	1
0	980	32619	1
2	978	32629	1
0	981	32651	1
2	979	32661	1
0	982	32685	1
2	980	32693	1
0	983	32718	1
2	981	32725	1
0	984	32751	1
2	982	32757	1
0	985	32784	1
2	983	32789	1
0	986	32818	1
2	984	32821	1
0	987	32851	1
2	985	32869	1
0	988	32885	1
2	986	32901	1
0	989	32918	1
2	987	32935	1
0	990	32955	1
2	988	32967	1
0	991	32986	1
2	989	32998	1
0	992	33019	1
2	990	33030	1
0	993	33054	1
2	991	33062	1
0	994	33087	1
2	992	33094	1
0	995	33119	1
2	993	33126	1
0	996	33152	1
2	994	33158	1
0	997	33185	1
2	995	33189	1
0	998	33218	1
2	996	33237	1
0	999	33252	1
2	997	33269	1
0	1000	33286	1
2	998	33303	1
0	1001	33319	1
2	999	33334	1
0	1002	33353	1
2	1000	33366	1
0	1003	33387	1
2	1001	33398	1
0	1004	33421	1
2	1002	33431	1
0	1005	33455	1
2	1003	33463	1
0	1006	33488	1
2	1004	33494	1
0	1007	33519	1
2	1005	33525	1
0	1008	33552	1
2	1006	33557	1
0	1009	33585	1
2	1007	33605	1
0	1010	33618	1
2	1008	33639	1
0	1011	33655	1
2	1009	33671	1
0	1012	33689	1
2	1010	33703	1
0	1013	33722	1
2	1011	33734	1
0	1014	33753	1
2	1012	33767	1
0	1015	33787	1
2	1013	33798	1
0	1016	33818	1
2	1014	33830	1
0	1017	33852	1
2	1015	33861	1
0	1018	33885	1
2	1016	33893	1
0	1019	33922	1
2	1017	33927	1
0	1020	33953	1
2	1018	33958	1
0	1021	33986	1
2	1019	34005	1
0	1022	34018	1
2	1020	34037	1
0	1023	34052	1
2	1021	34070	1
0	1024	34086	1
2	1022	34102	1
0	1025	34123	1
2	1023	34135	1
0	1026	34155	1
2	1024	34166	1
0	1027	34186	1
2	1025	34198	1
0	1028	34220	1
2	1026	34230	1
0	1029	34252	1
2	1027	34262	1
0	1030	34286	1
2	1028	34294	1
0	1031	34319	1
2	1029	34325	1
0	1032	34353	1
2	1030	34373	1
0	1033	34385	1
2	1031	34406	1
0	1034	34419	1
2	1032	34437	1
0	1035	34452	1
2	1033	34469	1
0	1036	34485	1
2	1034	34501	1
0	1037	34519	1
2	1035	34534	1
0	1038	34553	1
2	1036	34566	1
0	1039	34588	1
2	1037	34598	1
0	1040	34619	1
2	1038	34630	1
0	1041	34653	1
2	1039	34662	1
0	1042	34687	1
2	1040	34693	1
0	1043	34719	1
2	1041	34726	1
0	1044	34753	1
2	1042	34773	1
0	1045	34785	1
2	1043	34806	1
0	1046	34819	1
2	1044	34838	1
0	1047	34853	1
2	1045	34870	1
0	1048	34886	1
2	1046	34902	1
0	1049	34920	1
2	1047	34934	1
0	1050	34953	1
2	1048	34965	1
0	1051	34986	1
2	1049	34997	1
0	1052	35019	1
2	1050	35029	1
0	1053	35052	1
2	1051	35061	1
0	1054	35086	1
2	1052	35093	1
0	1055	35119	1
2	1053	35142	1
0	1056	35153	1
2	1054	35174	1
0	1057	35188	1
2	1055	35207	1
0	1058	35223	1
2	1056	35239	1
0	1059	35256	1
2	1057	35271	1
0	1060	35290	1
2	1058	35303	1
0	1061	35321	1
2	1059	35334	1
0	1062	35354	1
2	1060	35366	1
0	1063	35388	1
2	1061	35398	1
0	1064	35421	1
2	1062	35430	1
0	1065	35453	1
2	1063	35461	1
0	1066	35486	1
2	1064	35493	1
0	1067	35520	1
2	1065	35542	1
0	1068	35554	1
2	1066	35574	1
0	1069	35586	1
2	1067	35605	1
0	1070	35619	1
2	1068	35637	1
0	1071	35653	1
2	1069	35669	1
0	1072	35686	1
2	1070	35701	1
0	1073	35719	1
2	1071	35733	1
0	1074	35753	1
2	1072	35765	1
0	1075	35786	1
2	1073	35797	1
0	1076	35819	1
2	1074	35829	1
0	1077	35855	1
2	1075	35862	1
0	1078	35886	1
2	1076	35910	1
0	1079	35920	1
2	1077	35942	1
0	1080	35953	1
2	1078	35974	1
0	1081	35987	1
2	1079	36006	1
0	1082	36020	1
2	1080	36038	1
0	1083	36053	1
2	1081	36070	1
0	1084	36088	1
2	1082	36102	1
0	1085	36121	1
2	1083	36134	1
0	1086	36154	1
2	1084	36166	1
0	1087	36189	1
2	1085	36199	1
0	1088	36223	1
2	1086	36230	1
0	1089	36255	1
2	1087	36278	1
0	1090	36287	1
2	1088	36310	1
0	1091	36321	1
2	1089	36341	1
0	1092	36353	1
2	1090	36373	1
0	1093	36387	1
2	1091	36406	1
0	1094	36421	1
2	1092	36438	1
0	1095	36456	1
2	1093	36471	1
0	1096	36490	1
2	1094	36503	1
0	1097	36524	1
2	1095	36535	1
0	1098	36556	1
2	1096	36566	1
0	1099	36587	1
2	1097	36598	1
0	1100	36620	1
2	1098	36629	1
0	1101	36653	1
2	1099	36678	1
0	1102	36687	1
2	1100	36710	1
0	1103	36720	1
2	1101	36741	1
0	1104	36753	1
2	1102	36773	1
0	1105	36790	1
2	1103	36807	1
0	1106	36823	1
2	1104	36838	1
0	1107	36855	1
2	1105	36871	1
0	1108	36889	1
2	1106	36903	1
0	1109	36923	1
2	1107	36935	1
0	1110	36956	1
2	1108	36966	1
0	1111	36988	1
2	1109	36998	1
0	1112	37021	1
2	1110	37046	1
0	1113	37054	1
2	1111	37077	1
0	1114	37087	1
2	1112	37110	1
0	1115	37121	1
2	1113	37141	1
0	1116	37156	1
2	1114	37174	1
0	1117	37190	1
2	1115	37206	1
0	1118	37222	1
2	1116	37238	1
0	1119	37254	1
2	1117	37269	1
0	1120	37287	1
2	1118	37301	1
0	1121	37320	1
2	1119	37333	1
0	1122	37355	1
2	1120	37365	1
0	1123	37387	1
2	1121	37397	1
0	1124	37422	1
2	1122	37446	1
0	1125	37454	1
2	1123	37478	1
0	1126	37489	1
2	1124	37510	1
0	1127	37521	1
2	1125	37541	1
0	1128	37554	1
2	1126	37573	1
0	1129	37587	1
2	1127	37606	1
0	1130	37622	1
2	1128	37638	1
0	1131	37655	1
2	1129	37670	1
0	1132	37688	1
2	1130	37701	1
0	1133	37721	1
2	1131	37734	1
0	1134	37755	1
2	1132	37765	1
0	1135	37788	1
2	1133	37814	1
0	1136	37821	1
2	1134	37845	1
0	1137	37855	1
2	1135	37878	1
0	1138	37888	1
2	1136	37909	1
0	1139	37922	1
2	1137	37941	1
0	1140	37955	1
2	1138	37974	1
0	1141	37990	1
2	1139	38006	1
0	1142	38024	1
2	1140	38039	1
0	1143	38057	1
2	1141	38071	1
0	1144	38090	1
2	1142	38102	1
0	1145	38122	1
2	1143	38134	1
0	1146	38157	1
2	1144	38166	1
0	1147	38188	1
2	1145	38213	1
0	1148	38221	1
2	1146	38245	1
0	1149	38254	1
2	1147	38277	1
0	1150	38289	1
2	1148	38310	1
0	1151	38321	1
2	1149	38341	1
0	1152	38354	1
2	1150	38374	1
0	1153	38388	1
2	1151	38405	1
0	1154	38421	1
2	1152	38438	1
0	1155	38455	1
2	1153	38469	1
0	1156	38488	1
2	1154	38501	1
0	1157	38522	1
2	1155	38534	1
0	1158	38555	1
2	1156	38582	1
0	1159	38589	1
2	1157	38614	1
0	1160	38622	1
2	1158	38646	1
0	1161	38655	1
2	1159	38678	1
0	1162	38689	1
2	1160	38709	1
0	1163	38721	1
2	1161	38741	1
0	1164	38755	1
2	1162	38773	1
0	1165	38789	1
2	1163	38805	1
0	1166	38821	1
2	1164	38837	1
0	1167	38855	1
2	1165	38869	1
0	1168	38888	1
2	1166	38901	1
0	1169	38922	1
2	1167	38949	1
0	1170	38955	1
2	1168	38981	1
0	1171	38989	1
2	1169	39013	1
0	1172	39021	1
2	1170	39045	1
0	1173	39055	1
2	1171	39077	1
0	1174	39088	1
2	1172	39110	1
0	1175	39121	1
2	1173	39141	1
0	1176	39155	1
2	1174	39173	1
0	1177	39188	1
2	1175	39205	1
0	1178	39221	1
2	1176	39237	1
0	1179	39255	1
2	1177	39269	1
0	1180	39289	1
2	1178	39301	1
0	1181	39322	1
2	1179	39350	1
0	1182	39357	1
2	1180	39383	1
0	1183	39392	1
2	1181	39414	1
0	1184	39424	1
2	1182	39447	1
0	1185	39456	1
2	1183	39477	1
0	1186	39489	1
2	1184	39510	1
0	1187	39521	1
2	1185	39541	1
0	1188	39555	1
2	1186	39574	1
0	1189	39589	1
2	1187	39605	1
0	1190	39622	1
2	1188	39638	1
0	1191	39655	1
2	1189	39669	1
0	1192	39688	1
2	1190	39717	1
0	1193	39722	1
2	1191	39749	1
0	1194	39755	1
2	1192	39782	1
0	1195	39789	1
2	1193	39813	1
0	1196	39822	1
2	1194	39845	1
0	1197	39855	1
2	1195	39877	1
0	1198	39889	1
2	1196	39909	1
0	1199	39922	1
2	1197	39941	1
0	1200	39955	1
2	1198	39974	1
0	1201	39989	1
2	1199	40006	1
0	1202	40024	1
2	1200	40039	1
0	1203	40058	1
2	1201	40071	1
0	1204	40092	1
2	1202	40117	1
0	1205	40123	1
2	1203	40149	1
0	1206	40155	1
2	1204	40181	1
0	1207	40189	1
2	1205	40213	1
0	1208	40222	1
2	1206	40245	1
0	1209	40255	1
2	1207	40277	1
0	1210	40289	1
2	1208	40309	1
0	1211	40322	1
2	1209	40341	1
0	1212	40355	1
2	1210	40373	1
0	1213	40388	1
2	1211	40406	1
0	1214	40422	1
2	1212	40438	1
0	1215	40455	1
2	1213	40485	1
0	1216	40489	1
2	1214	40517	1
0	1217	40522	1
2	1215	40549	1
0	1218	40556	1
2	1216	40581	1
0	1219	40589	1
2	1217	40614	1
0	1220	40624	1
2	1218	40646	1
0	1221	40656	1
2	1219	40679	1
0	1222	40692	1
2	1220	40709	1
0	1223	40722	1
2	1221	40741	1
0	1224	40756	1
2	1222	40773	1
0	1225	40792	1
2	1223	40807	1
0	1226	40824	1
2	1224	40838	1
0	1227	40859	1
2	1225	40886	1
0	1228	40890	1
2	1226	40917	1
0	1229	40923	1
2	1227	40949	1
0	1230	40956	1
2	1228	40981	1
0	1231	40989	1
2	1229	41013	1
0	1232	41022	1
2	1230	41045	1
0	1233	41056	1
2	1231	41077	1
0	1234	41089	1
2	1232	41109	1
0	1235	41123	1
2	1233	41142	1
0	1236	41156	1
2	1234	41173	1
0	1237	41189	1
2	1235	41205	1
0	1238	41222	1
2	1236	41253	1
0	1239	41256	1
2	1237	41285	1
0	1240	41289	1
2	1238	41317	1
0	1241	41322	1
2	1239	41349	1
0	1242	41356	1
2	1240	41381	1
0	1243	41389	1
2	1241	41413	1
0	1244	41422	1
2	1242	41445	1
0	1245	41456	1
2	1243	41477	1
0	1246	41490	1
2	1244	41510	1
0	1247	41523	1
2	1245	41541	1
0	1248	41556	1
2	1246	41573	1
0	1249	41589	1
2	1247	41621	1
0	1250	41623	1
2	1248	41654	1
0	1251	41656	1
2	1249	41685	1
0	1252	41690	1
2	1250	41717	1
0	1253	41723	1
2	1251	41749	1
0	1254	41756	1
2	1252	41781	1
0	1255	41790	1
2	1253	41813	1
0	1256	41823	1
2	1254	41845	1
0	1257	41856	1
2	1255	41877	1
0	1258	41890	1
2	1256	41910	1
0	1259	41926	1
2	1257	41942	1
0	1260	41960	1
2	1258	41975	1
0	1261	41992	1
2	1259	42021	1
0	1262	42023	1
2	1260	42053	1
0	1263	42056	1
2	1261	42085	1
0	1264	42090	1
2	1262	42117	1
0	1265	42124	1
2	1263	42149	1
0	1266	42157	1
2	1264	42182	1
0	1267	42191	1
2	1265	42213	1
0	1268	42224	1
2	1266	42246	1
0	1269	42257	1
2	1267	42277	1
0	1270	42290	1
2	1268	42309	1
0	1271	42323	1
2	1269	42341	1
0	1272	42357	1
2	1270	42389	1
0	1273	42390	1
2	1271	42422	1
0	1274	42425	1
2	1272	42454	1
0	1275	42456	1
2	1273	42486	1
0	1276	42490	1
2	1274	42517	1
0	1277	42524	1
2	1275	42549	1
0	1278	42556	1
2	1276	42581	1
0	1279	42590	1
2	1277	42613	1
0	1280	42625	1
2	1278	42645	1
0	1281	42657	1
2	1279	42677	1
0	1282	42690	1
2	1280	42709	1
0	1283	42723	1
2	1281	42741	1
0	1284	42757	1
2	1282	42789	1
0	1285	42790	1
2	1283	42821	1
0	1286	42823	1
2	1284	42853	1
0	1287	42857	1
2	1285	42886	1
0	1288	42890	1
2	1286	42918	1
0	1289	42926	1
2	1287	42950	1
0	1290	42958	1
2	1288	42983	1
0	1291	42993	1
2	1289	43015	1
0	1292	43027	1
2	1290	43047	1
0	1293	43060	1
2	1291	43079	1
0	1294	43093	1
0	1295	43124	1
2	1292	43110	1
2	1293	43157	1
0	1296	43157	1
2	1294	43189	1
0	1297	43190	1
2	1295	43221	1
0	1298	43224	1
2	1296	43253	1
0	1299	43257	1
2	1297	43286	1
0	1300	43291	1
2	1298	43317	1
0	1301	43323	1
2	1299	43350	1
0	1302	43358	1
2	1300	43381	1
0	1303	43390	1
2	1301	43413	1
0	1304	43424	1
2	1302	43445	1
0	1305	43457	1
2	1303	43477	1
0	1306	43490	1
0	1307	43524	1
2	1304	43509	1
2	1305	43557	1
0	1308	43557	1
2	1306	43590	1
0	1309	43591	1
2	1307	43621	1
0	1310	43624	1
2	1308	43653	1
0	1311	43657	1
2	1309	43686	1
0	1312	43691	1
2	1310	43717	1
0	1313	43724	1
2	1311	43749	1
0	1314	43757	1
2	1312	43781	1
0	1315	43791	1
2	1313	43813	1
0	1316	43824	1
2	1314	43845	1
0	1317	43857	1
0	1318	43891	1
2	1315	43877	1
0	1319	43924	1
2	1316	43925	1
2	1317	43958	1
0	1320	43958	1
2	1318	43990	1
0	1321	43992	1
2	1319	44021	1
0	1322	44024	1
2	1320	44053	1
0	1323	44057	1
2	1321	44086	1
0	1324	44091	1
2	1322	44117	1
0	1325	44124	1
2	1323	44150	1
0	1326	44158	1
2	1324	44181	1
0	1327	44191	1
2	1325	44214	1
0	1328	44225	1
0	1329	44259	1
2	1326	44246	1
0	1330	44291	1
2	1327	44293	1
2	1328	44325	1
0	1331	44324	1
2	1329	44357	1
0	1332	44358	1
2	1330	44389	1
0	1333	44391	1
2	1331	44422	1
0	1334	44426	1
2	1332	44454	1
0	1335	44459	1
2	1333	44487	1
0	1336	44494	1
2	1334	44519	1
0	1337	44527	1
2	1335	44550	1
0	1338	44560	1
2	1336	44582	1
0	1339	44593	1
2	1337	44614	1
0	1340	44626	1
0	1341	44658	1
2	1338	44645	1
0	1342	44691	1
2	1339	44693	1
2	1340	44726	1
0	1343	44725	1
2	1341	44757	1
0	1344	44758	1
2	1342	44790	1
0	1345	44792	1
2	1343	44822	1
0	1346	44826	1
2	1344	44855	1
0	1347	44860	1
2	1345	44885	1
0	1348	44891	1
2	1346	44917	1
0	1349	44925	1
2	1347	44949	1
0	1350	44958	1
2	1348	44981	1
0	1351	44991	1
0	1352	45025	1
2	1349	45013	1
0	1353	45058	1
2	1350	45061	1
0	1354	45091	1
2	1351	45093	1
2	1352	45125	1
0	1355	45125	1
2	1353	45158	1
0	1356	45159	1
2	1354	45189	1
0	1357	45191	1
2	1355	45222	1
0	1358	45226	1
2	1356	45253	1
0	1359	45258	1
2	1357	45286	1
0	1360	45291	1
2	1358	45318	1
0	1361	45325	1
2	1359	45350	1
0	1362	45359	1
2	1360	45382	1
0	1363	45393	1
0	1364	45426	1
2	1361	45414	1
0	1365	45458	1
2	1362	45462	1
0	1366	45491	1
2	1363	45493	1
2	1364	45525	1
0	1367	45525	1
2	1365	45557	1
0	1368	45559	1
2	1366	45590	1
0	1369	45593	1
2	1367	45623	1
0	1370	45628	1
2	1368	45655	1
0	1371	45662	1
2	1369	45687	1
0	1372	45695	1
2	1370	45719	1
0	1373	45729	1
2	1371	45751	1
0	1374	45762	1
0	1375	45795	1
2	1372	45783	1
0	1376	45826	1
2	1373	45830	1
0	1377	45861	1
2	1374	45862	1
2	1375	45894	1
0	1378	45894	1
2	1376	45926	1
0	1379	45926	1
2	1377	45957	1
0	1380	45959	1
2	1378	45990	1
0	1381	45993	1
2	1379	46022	1
0	1382	46026	1
2	1380	46053	1
0	1383	46059	1
2	1381	46085	1
0	1384	46092	1
2	1382	46118	1
0	1385	46126	1
2	1383	46150	1
0	1386	46159	1
0	1387	46192	1
2	1384	46181	1
0	1388	46225	1
2	1385	46229	1
0	1389	46259	1
2	1386	46261	1
2	1387	46294	1
0	1390	46292	1
2	1388	46325	1
0	1391	46325	1
2	1389	46357	1
0	1392	46359	1
2	1390	46389	1
0	1393	46392	1
2	1391	46421	1
0	1394	46426	1
2	1392	46454	1
0	1395	46462	1
2	1393	46487	1
0	1396	46495	1
2	1394	46518	1
0	1397	46526	1
0	1398	46559	1
2	1395	46549	1
0	1399	46592	1
2	1396	46597	1
0	1400	46626	1
2	1397	46629	1
0	1401	46659	1
2	1398	46662	1
2	1399	46694	1
0	1402	46693	1
2	1400	46726	1
0	1403	46726	1
2	1401	46757	1
0	1404	46759	1
2	1402	46789	1
0	1405	46793	1
2	1403	46821	1
0	1406	46826	1
2	1404	46853	1
0	1407	46859	1
2	1405	46885	1
0	1408	46892	1
0	1409	46926	1
2	1406	46918	1
0	1410	46959	1
2	1407	46965	1
0	1411	46993	1
2	1408	46997	1
0	1412	47026	1
2	1409	47029	1
0	1413	47059	1
2	1410	47061	1
2	1411	47093	1
0	1414	47092	1
2	1412	47125	1
0	1415	47126	1
2	1413	47157	1
0	1416	47159	1
2	1414	47189	1
0	1417	47193	1
2	1415	47221	1
0	1418	47226	1
2	1416	47253	1
0	1419	47259	1
2	1417	47285	1
0	1420	47293	1
0	1421	47326	1
2	1418	47318	1
0	1422	47359	1
2	1419	47365	1
0	1423	47393	1
2	1420	47397	1
0	1424	47426	1
2	1421	47429	1
0	1425	47460	1
2	1422	47461	1
2	1423	47494	1
0	1426	47493	1
2	1424	47525	1
0	1427	47526	1
2	1425	47557	1
0	1428	47560	1
2	1426	47589	1
0	1429	47593	1
2	1427	47621	1
0	1430	47626	1
2	1428	47653	1
0	1431	47659	1
0	1432	47693	1
2	1429	47685	1
0	1433	47726	1
2	1430	47733	1
0	1434	47760	1
2	1431	47765	1
0	1435	47793	1
2	1432	47797	1
0	1436	47826	1
2	1433	47829	1
0	1437	47860	1
2	1434	47862	1
2	1435	47893	1
0	1438	47893	1
2	1436	47925	1
0	1439	47926	1
2	1437	47958	1
0	1440	47960	1
2	1438	47989	1
0	1441	47993	1
2	1439	48022	1
0	1442	48027	1
2	1440	48053	1
0	1443	48060	1
0	1444	48093	1
2	1441	48085	1
0	1445	48126	1
2	1442	48133	1
0	1446	48160	1
2	1443	48165	1
0	1447	48193	1
2	1444	48198	1
0	1448	48227	1
2	1445	48229	1
0	1449	48260	1
2	1446	48261	1
2	1447	48293	1
0	1450	48293	1
2	1448	48325	1
0	1451	48327	1
2	1449	48358	1
0	1452	48361	1
2	1450	48390	1
0	1453	48394	1
2	1451	48422	1
0	1454	48428	1
0	1455	48461	1
2	1452	48454	1
0	1456	48493	1
2	1453	48501	1
0	1457	48527	1
2	1454	48534	1
0	1458	48560	1
2	1455	48565	1
0	1459	48594	1
2	1456	48598	1
0	1460	48628	1
2	1457	48630	1
0	1461	48661	1
2	1458	48662	1
2	1459	48693	1
0	1462	48693	1
2	1460	48725	1
0	1463	48727	1
2	1461	48757	1
0	1464	48760	1
2	1462	48789	1
0	1465	48794	1
0	1466	48827	1
2	1463	48821	1
0	1467	48860	1
2	1464	48869	1
0	1468	48893	1
2	1465	48901	1
0	1469	48927	1
2	1466	48933	1
0	1470	48960	1
2	1467	48965	1
0	1471	48994	1
2	1468	48997	1
0	1472	49027	1
2	1469	49029	1
2	1470	49062	1
0	1473	49061	1
2	1471	49094	1
0	1474	49094	1
2	1472	49125	1
0	1475	49127	1
2	1473	49158	1
0	1476	49161	1
2	1474	49189	1
0	1477	49194	1
0	1478	49227	1
2	1475	49221	1
0	1479	49260	1
2	1476	49269	1
0	1480	49294	1
2	1477	49301	1
0	1481	49327	1
2	1478	49333	1
0	1482	49360	1
2	1479	49365	1
0	1483	49394	1
2	1480	49398	1
0	1484	49428	1
2	1481	49430	1
2	1482	49462	1
0	1485	49461	1
2	1483	49493	1
0	1486	49494	1
2	1484	49525	1
0	1487	49527	1
2	1485	49557	1
0	1488	49561	1
0	1489	49594	1
2	1486	49589	1
0	1490	49627	1
2	1487	49637	1
0	1491	49660	1
2	1488	49669	1
0	1492	49694	1
2	1489	49701	1
0	1493	49727	1
2	1490	49734	1
0	1494	49761	1
2	1491	49765	1
0	1495	49794	1
2	1492	49797	1
0	1496	49827	1
2	1493	49830	1
2	1494	49862	1
0	1497	49861	1
2	1495	49893	1
0	1498	49894	1
