framenumber,cam0_frame,cam0_sysclock,cam2_frame,cam2_sysclock
22568,22568.0,803022.0,22568,764054
22569,22569.0,803056.0,22569,764086
22570,22570.0,803089.0,22570,764117
22571,22571.0,803122.0,22571,764149
22572,22572.0,803155.0,22572,764181
22573,22573.0,803189.0,22573,764214
22574,22574.0,803223.0,22574,764245
22575,22575.0,803255.0,22575,764278
22576,22576.0,803289.0,22576,764326
22577,22577.0,803323.0,22577,764358
22578,22578.0,803359.0,22578,764389
22579,22579.0,803391.0,22579,764421
22580,22580.0,803424.0,22580,764453
22581,22581.0,803458.0,22581,764486
22582,22582.0,803489.0,22582,764518
22583,22583.0,803522.0,22583,764551
22584,22584.0,803555.0,22584,764582
22585,22585.0,803589.0,22585,764615
22586,22586.0,803622.0,22586,764647
22587,22587.0,803656.0,22587,764694
22588,22588.0,803689.0,22588,764726
22589,22589.0,803722.0,22589,764759
22590,22590.0,803755.0,22590,764790
22591,22591.0,803789.0,22591,764822
22592,22592.0,803822.0,22592,764855
22593,22593.0,803856.0,22593,764887
22594,22594.0,803889.0,22594,764919
22595,22595.0,803922.0,22595,764951
22596,22596.0,803955.0,22596,764983
22597,22597.0,803989.0,22597,765013
22598,22598.0,804025.0,22598,765045
22599,22599.0,804058.0,22599,765093
22600,22600.0,804091.0,22600,765126
22601,22601.0,804124.0,22601,765158
22602,22602.0,804158.0,22602,765190
22603,22603.0,804189.0,22603,765221
22604,22604.0,804222.0,22604,765254
22605,22605.0,804256.0,22605,765286
22606,22606.0,804289.0,22606,765318
22607,22607.0,804324.0,22607,765349
22608,22608.0,804356.0,22608,765381
22609,22609.0,804389.0,22609,765414
22610,22610.0,804423.0,22610,765462
22611,22611.0,804457.0,22611,765493
22612,22612.0,804491.0,22612,765526
22613,22613.0,804526.0,22613,765558
22614,22614.0,804559.0,22614,765589
22615,22615.0,804591.0,22615,765621
22616,22616.0,804625.0,22616,765653
22617,22617.0,804658.0,22617,765685
22618,22618.0,804690.0,22618,765717
22619,22619.0,804724.0,22619,765749
22620,22620.0,804756.0,22620,765781
22621,22621.0,804789.0,22621,765814
22622,22622.0,804823.0,22622,765862
22623,22623.0,804856.0,22623,765894
22624,22624.0,804889.0,22624,765927
22625,22625.0,804923.0,22625,765959
22626,22626.0,804956.0,22626,765991
22627,22627.0,804991.0,22627,766022
22628,22628.0,805025.0,22628,766054
22629,22629.0,805058.0,22629,766085
22630,22630.0,805091.0,22630,766119
22631,22631.0,805123.0,22631,766151
22632,22632.0,805157.0,22632,766182
22633,22633.0,805190.0,22633,766230
22634,22634.0,805223.0,22634,766261
22635,22635.0,805257.0,22635,766293
22636,22636.0,805291.0,22636,766325
22637,22637.0,805326.0,22637,766358
22638,22638.0,805359.0,22638,766389
22639,22639.0,805393.0,22639,766421
22640,22640.0,805425.0,22640,766453
22641,22641.0,805458.0,22641,766485
22642,22642.0,805490.0,22642,766517
22643,22643.0,805524.0,22643,766550
22644,22644.0,805558.0,22644,766583
22645,22645.0,805592.0,22645,766630
22646,22646.0,805627.0,22646,766661
22647,22647.0,805660.0,22647,766693
22648,22648.0,805691.0,22648,766725
22649,22649.0,805724.0,22649,766758
22650,22650.0,805757.0,22650,766790
22651,22651.0,805790.0,22651,766822
22652,22652.0,805823.0,22652,766853
22653,22653.0,805857.0,22653,766886
22654,22654.0,805891.0,22654,766917
22655,22655.0,805925.0,22655,766950
22656,22656.0,805960.0,22656,766998
22657,22657.0,805994.0,22657,767031
22658,22658.0,806027.0,22658,767062
22659,22659.0,806059.0,22659,767095
22660,22660.0,806093.0,22660,767126
22661,22661.0,806125.0,22661,767159
22662,22662.0,806159.0,22662,767190
22663,22663.0,806191.0,22663,767221
22664,22664.0,806227.0,22664,767253
22665,22665.0,806258.0,22665,767285
22666,22666.0,806290.0,22666,767317
22667,22667.0,806324.0,22667,767365
22668,22668.0,806357.0,22668,767397
22669,22669.0,806390.0,22669,767429
22670,22670.0,806424.0,22670,767462
22671,22671.0,806458.0,22671,767494
22672,22672.0,806492.0,22672,767526
22673,22673.0,806524.0,22673,767558
22674,22674.0,806557.0,22674,767589
22675,22675.0,806590.0,22675,767621
22676,22676.0,806624.0,22676,767653
22677,22677.0,806658.0,22677,767686
22678,22678.0,806693.0,22678,767718
22679,22679.0,806726.0,22679,767766
22680,22680.0,806758.0,22680,767799
22681,22681.0,806791.0,22681,767831
22682,22682.0,806824.0,22682,767863
22683,22683.0,806858.0,22683,767894
22684,22684.0,806892.0,22684,767926
22685,22685.0,806926.0,22685,767959
22686,22686.0,806961.0,22686,767991
22687,22687.0,806992.0,22687,768023
22688,22688.0,807025.0,22688,768054
22689,22689.0,807058.0,22689,768087
22690,22690.0,807091.0,22690,768134
22691,22691.0,807128.0,22691,768166
22692,22692.0,807161.0,22692,768198
22693,22693.0,807191.0,22693,768230
22694,22694.0,807224.0,22694,768262
22695,22695.0,807258.0,22695,768293
22696,22696.0,807291.0,22696,768325
22697,22697.0,807324.0,22697,768357
22698,22698.0,807357.0,22698,768389
22699,22699.0,807391.0,22699,768421
22700,22700.0,807424.0,22700,768453
22701,22701.0,807457.0,22701,768486
22702,22702.0,807491.0,22702,768533
22703,22703.0,807525.0,22703,768565
22704,22704.0,807558.0,22704,768597
22705,22705.0,807595.0,22705,768629
22706,22706.0,807628.0,22706,768661
22707,22707.0,807660.0,22707,768693
22708,22708.0,807692.0,22708,768726
22709,22709.0,807725.0,22709,768758
22710,22710.0,807758.0,22710,768789
22711,22711.0,807793.0,22711,768821
22712,22712.0,807826.0,22712,768853
22713,22713.0,807861.0,22713,768902
22714,22714.0,807893.0,22714,768934
22715,22715.0,807926.0,22715,768965
22716,22716.0,807959.0,22716,768997
22717,22717.0,807991.0,22717,769030
22718,22718.0,808026.0,22718,769062
22719,22719.0,808058.0,22719,769093
22720,22720.0,808091.0,22720,769125
22721,22721.0,808125.0,22721,769158
22722,22722.0,808159.0,22722,769190
22723,22723.0,808194.0,22723,769222
22724,22724.0,808225.0,22724,769270
22725,22725.0,808258.0,22725,769303
22726,22726.0,808291.0,22726,769333
22727,22727.0,808326.0,22727,769366
22728,22728.0,808362.0,22728,769398
22729,22729.0,808394.0,22729,769431
22730,22730.0,808427.0,22730,769462
22731,22731.0,808460.0,22731,769493
22732,22732.0,808495.0,22732,769525
22733,22733.0,808529.0,22733,769558
22734,22734.0,808562.0,22734,769589
22735,22735.0,808595.0,22735,769621
22736,22736.0,808627.0,22736,769670
22737,22737.0,808659.0,22737,769701
22738,22738.0,808692.0,22738,769733
22739,22739.0,808725.0,22739,769765
22740,22740.0,808761.0,22740,769797
22741,22741.0,808794.0,22741,769829
22742,22742.0,808829.0,22742,769861
22743,22743.0,808862.0,22743,769894
22744,22744.0,808893.0,22744,769926
22745,22745.0,808926.0,22745,769959
22746,22746.0,808961.0,22746,769991
22747,22747.0,808993.0,22747,770038
22748,22748.0,809025.0,22748,770071
22749,22749.0,809059.0,22749,770102
22750,22750.0,809095.0,22750,770133
22751,22751.0,809128.0,22751,770165
22752,22752.0,809158.0,22752,770197
22753,22753.0,809192.0,22753,770229
22754,22754.0,809226.0,22754,770262
22755,22755.0,809260.0,22755,770294
22756,22756.0,809294.0,22756,770327
22757,22757.0,809327.0,22757,770358
22758,22758.0,809359.0,22758,770390
22759,22759.0,809393.0,22759,770437
22760,22760.0,809426.0,22760,770469
22761,22761.0,809461.0,22761,770501
22762,22762.0,809496.0,22762,770533
22763,22763.0,809529.0,22763,770566
22764,22764.0,809564.0,22764,770597
22765,22765.0,809596.0,22765,770629
22766,22766.0,809629.0,22766,770661
22767,22767.0,809660.0,22767,770693
22768,22768.0,809694.0,22768,770726
22769,22769.0,809727.0,22769,770758
22770,22770.0,809760.0,22770,770807
22771,22771.0,809794.0,22771,770838
22772,22772.0,809828.0,22772,770870
22773,22773.0,809862.0,22773,770902
22774,22774.0,809896.0,22774,770933
22775,22775.0,809930.0,22775,770965
22776,22776.0,809959.0,22776,770997
22777,22777.0,809992.0,22777,771029
22778,22778.0,810027.0,22778,771061
22779,22779.0,810060.0,22779,771094
22780,22780.0,810094.0,22780,771126
22781,22781.0,810129.0,22781,771158
22782,22782.0,810161.0,22782,771206
22783,22783.0,810197.0,22783,771238
22784,22784.0,810227.0,22784,771270
22785,22785.0,810262.0,22785,771302
22786,22786.0,810295.0,22786,771334
22787,22787.0,810328.0,22787,771365
22788,22788.0,810362.0,22788,771397
22789,22789.0,810396.0,22789,771429
22790,22790.0,810429.0,22790,771461
22791,22791.0,810461.0,22791,771494
22792,22792.0,810493.0,22792,771525
22793,22793.0,810526.0,22793,771575
22794,22794.0,810560.0,22794,771607
22795,22795.0,810593.0,22795,771639
22796,22796.0,810626.0,22796,771670
22797,22797.0,810661.0,22797,771701
22798,22798.0,810694.0,22798,771734
22799,22799.0,810726.0,22799,771765
22800,22800.0,810760.0,22800,771798
22801,22801.0,810793.0,22801,771829
22802,22802.0,810826.0,22802,771861
22803,22803.0,810860.0,22803,771893
22804,22804.0,810893.0,22804,771941
22805,22805.0,810926.0,22805,771973
22806,22806.0,810960.0,22806,772006
22807,22807.0,810993.0,22807,772038
22808,22808.0,811026.0,22808,772069
22809,22809.0,811060.0,22809,772102
22810,22810.0,811093.0,22810,772134
22811,22811.0,811127.0,22811,772165
22812,22812.0,811160.0,22812,772197
22813,22813.0,811193.0,22813,772229
22814,22814.0,811226.0,22814,772261
22815,22815.0,811260.0,22815,772294
22816,22816.0,811293.0,22816,772342
22817,22817.0,811326.0,22817,772373
22818,22818.0,811360.0,22818,772406
22819,22819.0,811394.0,22819,772437
22820,22820.0,811428.0,22820,772469
22821,22821.0,811462.0,22821,772501
22822,22822.0,811495.0,22822,772535
22823,22823.0,811530.0,22823,772566
22824,22824.0,811564.0,22824,772597
22825,22825.0,811594.0,22825,772629
22826,22826.0,811627.0,22826,772661
22827,22827.0,811660.0,22827,772710
22828,22828.0,811694.0,22828,772741
22829,22829.0,811727.0,22829,772774
22830,22830.0,811760.0,22830,772806
22831,22831.0,811794.0,22831,772839
22832,22832.0,811827.0,22832,772870
22833,22833.0,811861.0,22833,772902
22834,22834.0,811894.0,22834,772934
22835,22835.0,811927.0,22835,772965
22836,22836.0,811961.0,22836,772997
22837,22837.0,811994.0,22837,773029
22838,22838.0,812027.0,22838,773061
22839,22839.0,812060.0,22839,773110
22840,22840.0,812093.0,22840,773142
22841,22841.0,812127.0,22841,773175
22842,22842.0,812161.0,22842,773206
22843,22843.0,812195.0,22843,773238
22844,22844.0,812228.0,22844,773269
22845,22845.0,812261.0,22845,773301
22846,22846.0,812295.0,22846,773334
22847,22847.0,812328.0,22847,773366
22848,22848.0,812363.0,22848,773398
22849,22849.0,812394.0,22849,773429
22850,22850.0,812429.0,22850,773477
22851,22851.0,812462.0,22851,773509
22852,22852.0,812496.0,22852,773542
22853,22853.0,812529.0,22853,773574
22854,22854.0,812564.0,22854,773606
22855,22855.0,812599.0,22855,773638
22856,22856.0,812630.0,22856,773669
22857,22857.0,812664.0,22857,773701
22858,22858.0,812699.0,22858,773733
22859,22859.0,812731.0,22859,773766
22860,22860.0,812764.0,22860,773798
22861,22861.0,812794.0,22861,773830
22862,22862.0,812829.0,22862,773877
22863,22863.0,812863.0,22863,773910
22864,22864.0,812894.0,22864,773941
22865,22865.0,812927.0,22865,773974
22866,22866.0,812961.0,22866,774006
22867,22867.0,812994.0,22867,774039
22868,22868.0,813027.0,22868,774070
22869,22869.0,813061.0,22869,774102
22870,22870.0,813095.0,22870,774134
22871,22871.0,813127.0,22871,774166
22872,22872.0,813161.0,22872,774198
22873,22873.0,813194.0,22873,774245
22874,22874.0,813227.0,22874,774277
22875,22875.0,813261.0,22875,774310
22876,22876.0,813294.0,22876,774341
22877,22877.0,813327.0,22877,774373
22878,22878.0,813361.0,22878,774407
22879,22879.0,813394.0,22879,774438
22880,22880.0,813428.0,22880,774469
22881,22881.0,813461.0,22881,774501
22882,22882.0,813495.0,22882,774534
22883,22883.0,813528.0,22883,774566
22884,22884.0,813561.0,22884,774614
22885,22885.0,813594.0,22885,774646
22886,22886.0,813628.0,22886,774677
22887,22887.0,813661.0,22887,774709
22888,22888.0,813694.0,22888,774741
22889,22889.0,813728.0,22889,774773
22890,22890.0,813761.0,22890,774806
22891,22891.0,813795.0,22891,774837
22892,22892.0,813829.0,22892,774869
22893,22893.0,813862.0,22893,774901
22894,22894.0,813896.0,22894,774933
22895,22895.0,813930.0,22895,774965
22896,22896.0,813963.0,22896,775013
22897,22897.0,813996.0,22897,775045
22898,22898.0,814031.0,22898,775077
22899,22899.0,814062.0,22899,775109
22900,22900.0,814096.0,22900,775142
22901,22901.0,814131.0,22901,775174
22902,22902.0,814165.0,22902,775206
22903,22903.0,814195.0,22903,775237
22904,22904.0,814228.0,22904,775270
22905,22905.0,814261.0,22905,775303
22906,22906.0,814295.0,22906,775335
22907,22907.0,814328.0,22907,775383
22908,22908.0,814362.0,22908,775414
22909,22909.0,814395.0,22909,775447
22910,22910.0,814429.0,22910,775478
22911,22911.0,814462.0,22911,775509
22912,22912.0,814496.0,22912,775542
22913,22913.0,814531.0,22913,775574
22914,22914.0,814565.0,22914,775606
22915,22915.0,814598.0,22915,775637
22916,22916.0,814632.0,22916,775669
22917,22917.0,814663.0,22917,775701
22918,22918.0,814696.0,22918,775733
22919,22919.0,814729.0,22919,775782
22920,22920.0,814763.0,22920,775815
22921,22921.0,814798.0,22921,775846
22922,22922.0,814833.0,22922,775878
22923,22923.0,814862.0,22923,775910
22924,22924.0,814895.0,22924,775942
22925,22925.0,814929.0,22925,775974
22926,22926.0,814962.0,22926,776006
22927,22927.0,814996.0,22927,776038
22928,22928.0,815029.0,22928,776070
22929,22929.0,815062.0,22929,776101
22930,22930.0,815098.0,22930,776149
22931,22931.0,815130.0,22931,776181
22932,22932.0,815163.0,22932,776213
22933,22933.0,815196.0,22933,776245
22934,22934.0,815228.0,22934,776279
22935,22935.0,815262.0,22935,776310
22936,22936.0,815295.0,22936,776342
22937,22937.0,815328.0,22937,776373
22938,22938.0,815363.0,22938,776406
22939,22939.0,815396.0,22939,776438
22940,22940.0,815430.0,22940,776469
22941,22941.0,815463.0,22941,776501
22942,22942.0,815497.0,22942,776550
22943,22943.0,815529.0,22943,776582
22944,22944.0,815562.0,22944,776613
22945,22945.0,815596.0,22945,776646
22946,22946.0,815629.0,22946,776677
22947,22947.0,815662.0,22947,776709
22948,22948.0,815696.0,22948,776741
22949,22949.0,815730.0,22949,776773
22950,22950.0,815763.0,22950,776806
22951,22951.0,815798.0,22951,776838
22952,22952.0,815829.0,22952,776869
22953,22953.0,815863.0,22953,776917
22954,22954.0,815897.0,22954,776949
22955,22955.0,815929.0,22955,776981
22956,22956.0,815963.0,22956,777013
22957,22957.0,815996.0,22957,777045
22958,22958.0,816029.0,22958,777078
22959,22959.0,816062.0,22959,777109
22960,22960.0,816096.0,22960,777141
22961,22961.0,816129.0,22961,777173
22962,22962.0,816162.0,22962,777205
22963,22963.0,816196.0,22963,777238
22964,22964.0,816229.0,22964,777285
22965,22965.0,816263.0,22965,777317
22966,22966.0,816296.0,22966,777349
22967,22967.0,816330.0,22967,777381
22968,22968.0,816363.0,22968,777413
22969,22969.0,816396.0,22969,777446
22970,22970.0,816430.0,22970,777477
22971,22971.0,816462.0,22971,777509
22972,22972.0,816496.0,22972,777542
22973,22973.0,816529.0,22973,777573
22974,22974.0,816563.0,22974,777605
22975,22975.0,816596.0,22975,777638
22976,22976.0,816630.0,22976,777685
22977,22977.0,816663.0,22977,777717
22978,22978.0,816696.0,22978,777749
22979,22979.0,816730.0,22979,777781
22980,22980.0,816763.0,22980,777813
22981,22981.0,816796.0,22981,777845
22982,22982.0,816830.0,22982,777879
22983,22983.0,816863.0,22983,777909
22984,22984.0,816897.0,22984,777941
22985,22985.0,816930.0,22985,777973
22986,22986.0,816965.0,22986,778005
22987,22987.0,816997.0,22987,778053
22988,22988.0,817030.0,22988,778085
22989,22989.0,817063.0,22989,778117
22990,22990.0,817096.0,22990,778150
22991,22991.0,817130.0,22991,778182
22992,22992.0,817163.0,22992,778214
22993,22993.0,817197.0,22993,778246
22994,22994.0,817230.0,22994,778277
22995,22995.0,817266.0,22995,778310
22996,22996.0,817300.0,22996,778342
22997,22997.0,817333.0,22997,778373
22998,22998.0,817364.0,22998,778405
22999,22999.0,817399.0,22999,778454
23000,23000.0,817432.0,23000,778485
23001,23001.0,817467.0,23001,778519
23002,23002.0,817500.0,23002,778551
23003,23003.0,817532.0,23003,778582
23004,23004.0,817566.0,23004,778613
23005,23005.0,817597.0,23005,778645
23006,23006.0,817630.0,23006,778678
23007,23007.0,817663.0,23007,778709
23008,23008.0,817697.0,23008,778743
23009,23009.0,817730.0,23009,778774
23010,23010.0,817766.0,23010,778822
23011,23011.0,817797.0,23011,778853
23012,23012.0,817831.0,23012,778886
23013,23013.0,817864.0,23013,778918
23014,23014.0,817898.0,23014,778950
23015,23015.0,817930.0,23015,778982
23016,23016.0,817964.0,23016,779014
23017,23017.0,817997.0,23017,779046
23018,23018.0,818031.0,23018,779078
23019,23019.0,818065.0,23019,779110
23020,23020.0,818098.0,23020,779142
23021,23021.0,818133.0,23021,779173
23022,23022.0,818164.0,23022,779221
23023,23023.0,818197.0,23023,779253
23024,23024.0,818230.0,23024,779285
23025,23025.0,818264.0,23025,779317
23026,23026.0,818297.0,23026,779349
23027,23027.0,818330.0,23027,779382
23028,23028.0,818364.0,23028,779414
23029,23029.0,818397.0,23029,779446
23030,23030.0,818431.0,23030,779477
23031,23031.0,818466.0,23031,779510
23032,23032.0,818499.0,23032,779542
23033,23033.0,818531.0,23033,779589
23034,23034.0,818564.0,23034,779622
23035,23035.0,818597.0,23035,779654
23036,23036.0,818631.0,23036,779686
23037,23037.0,818664.0,23037,779719
23038,23038.0,818698.0,23038,779750
23039,23039.0,818732.0,23039,779782
23040,23040.0,818766.0,23040,779813
23041,23041.0,818798.0,23041,779845
23042,23042.0,818831.0,23042,779877
23043,23043.0,818864.0,23043,779910
23044,23044.0,818897.0,23044,779958
23045,23045.0,818931.0,23045,779990
23046,23046.0,818966.0,23046,780022
23047,23047.0,818998.0,23047,780055
23048,23048.0,819031.0,23048,780086
23049,23049.0,819066.0,23049,780118
23050,23050.0,819100.0,23050,780150
23051,23051.0,819131.0,23051,780181
23052,23052.0,819164.0,23052,780213
23053,23053.0,819199.0,23053,780245
23054,23054.0,819233.0,23054,780277
23055,23055.0,819264.0,23055,780309
23056,23056.0,819298.0,23056,780358
23057,23057.0,819331.0,23057,780390
23058,23058.0,819365.0,23058,780422
23059,23059.0,819399.0,23059,780454
23060,23060.0,819432.0,23060,780486
23061,23061.0,819465.0,23061,780517
23062,23062.0,819498.0,23062,780549
23063,23063.0,819531.0,23063,780582
23064,23064.0,819564.0,23064,780613
23065,23065.0,819599.0,23065,780645
23066,23066.0,819633.0,23066,780677
23067,23067.0,819666.0,23067,780725
23068,23068.0,819699.0,23068,780757
23069,23069.0,819732.0,23069,780789
23070,23070.0,819765.0,23070,780822
23071,23071.0,819802.0,23071,780853
23072,23072.0,819834.0,23072,780886
23073,23073.0,819866.0,23073,780918
23074,23074.0,819899.0,23074,780949
23075,23075.0,819934.0,23075,780981
23076,23076.0,819966.0,23076,781014
23077,23077.0,819998.0,23077,781046
23078,23078.0,820031.0,23078,781079
23079,23079.0,820068.0,23079,781126
23080,23080.0,820099.0,23080,781157
23081,23081.0,820131.0,23081,781189
23082,23082.0,820165.0,23082,781222
23083,23083.0,820198.0,23083,781254
